Date,Price,Open,High,Low,Vol.,Change %,CPIAUCSL
2018-04-23,"1,320.60","1,331.10","1,333.60","1,320.70",0.42K,-1.07%,250.227
2018-04-20,"1,334.90","1,344.60","1,344.70","1,333.80",0.31K,-0.78%,250.227
2018-04-19,"1,345.40","1,348.80","1,354.00","1,340.00",0.43K,-0.36%,250.227
2018-04-18,"1,350.20","1,345.10","1,355.20","1,342.20",0.62K,0.29%,250.227
2018-04-17,"1,346.30","1,347.50","1,348.00","1,337.40",0.40K,-0.09%,250.227
2018-04-16,"1,347.50","1,346.50","1,350.20","1,339.80",0.32K,0.21%,250.227
2018-04-13,"1,344.70","1,335.30","1,346.30","1,333.20",0.80K,0.45%,250.227
2018-04-12,"1,338.70","1,353.00","1,353.30","1,333.60",0.90K,-1.34%,250.227
2018-04-11,"1,356.90","1,339.60","1,365.80","1,339.60",1.78K,1.04%,250.227
2018-04-10,"1,342.90","1,336.90","1,342.70","1,331.30",0.39K,0.43%,250.227
2018-04-09,"1,337.10","1,335.10","1,338.30","1,327.60",0.55K,0.30%,250.227
2018-04-06,"1,333.10","1,327.90","1,335.90","1,319.80",0.64K,0.57%,250.227
2018-04-05,"1,325.50","1,333.60","1,335.20","1,323.00",0.59K,-0.87%,250.227
2018-04-04,"1,337.10","1,333.00","1,348.70","1,332.90",1.23K,0.22%,250.227
2018-04-03,"1,334.20","1,341.50","1,343.20","1,329.70",0.70K,-0.72%,250.227
2018-04-02,"1,343.90","1,326.60","1,345.50","1,326.40",0.89K,1.48%,250.227
2018-03-29,"1,324.30","1,325.80","1,329.20","1,322.40",1.30K,-0.20%,249.577
2018-03-28,"1,326.90","1,347.30","1,348.80","1,325.00",2.83K,-1.13%,249.577
2018-03-27,"1,342.00","1,353.60","1,356.80","1,339.60",290.89K,-0.96%,249.577
2018-03-26,"1,355.00","1,347.00","1,356.00","1,343.40",346.05K,0.38%,249.577
2018-03-23,"1,349.90","1,329.00","1,350.40","1,328.90",454.13K,1.70%,249.577
2018-03-22,"1,327.40","1,332.00","1,335.00","1,324.60",358.56K,0.45%,249.577
2018-03-21,"1,321.50","1,310.60","1,336.90","1,309.50",470.29K,0.73%,249.577
2018-03-20,"1,311.90","1,316.50","1,318.10","1,306.60",292.33K,-0.45%,249.577
2018-03-19,"1,317.80","1,312.90","1,319.60","1,307.40",300.47K,0.42%,249.577
2018-03-16,"1,312.30","1,316.80","1,321.80","1,309.50",289.60K,-0.42%,249.577
2018-03-15,"1,317.80","1,324.70","1,328.10","1,314.90",257.89K,-0.59%,249.577
2018-03-14,"1,325.60","1,326.70","1,330.50","1,321.70",252.58K,-0.11%,249.577
2018-03-13,"1,327.10","1,323.30","1,328.80","1,313.80",330.26K,0.48%,249.577
2018-03-12,"1,320.80","1,324.10","1,325.00","1,315.30",220.36K,-0.24%,249.577
2018-03-09,"1,324.00","1,322.70","1,325.90","1,313.20",345.32K,0.17%,249.577
2018-03-08,"1,321.70","1,326.20","1,329.80","1,319.60",252.83K,-0.44%,249.577
2018-03-07,"1,327.60","1,339.50","1,342.00","1,323.00",305.08K,-0.57%,249.577
2018-03-06,"1,335.20","1,321.00","1,339.90","1,320.80",285.92K,1.16%,249.577
2018-03-05,"1,319.90","1,324.90","1,328.90","1,318.30",221.22K,-0.26%,249.577
2018-03-02,"1,323.40","1,318.00","1,326.60","1,316.20",264.39K,1.39%,249.577
2018-03-01,"1,305.20","1,319.30","1,322.30","1,303.60",421.74K,-0.96%,249.577
2018-02-28,"1,317.90","1,318.90","1,323.70","1,316.70",263.80K,-0.05%,249.529
2018-02-27,"1,318.60","1,334.70","1,338.40","1,314.40",334.72K,-0.88%,249.529
2018-02-26,"1,330.30","1,327.70","1,339.90","1,326.70",0.65K,0.18%,249.529
2018-02-23,"1,327.90","1,330.90","1,330.90","1,325.80",0.40K,-0.19%,249.529
2018-02-22,"1,330.40","1,324.40","1,331.40","1,320.40",0.92K,0.05%,249.529
2018-02-21,"1,329.80","1,329.60","1,335.90","1,322.20",1.08K,0.07%,249.529
2018-02-20,"1,328.90","1,349.60","1,350.80","1,328.70",1.09K,-0.17%,249.529
2018-02-19,"1,331.20","1,350.20","1,354.00","1,330.60",374.05K,-1.66%,249.529
2018-02-16,"1,353.70","1,353.70","1,361.20","1,345.40",0.63K,0.06%,249.529
2018-02-15,"1,352.90","1,350.50","1,357.00","1,348.60",0.76K,-0.20%,249.529
2018-02-14,"1,355.60","1,330.10","1,356.00","1,317.50",1.29K,2.08%,249.529
2018-02-13,"1,328.00","1,323.00","1,330.50","1,321.60",0.51K,0.30%,249.529
2018-02-12,"1,324.00","1,316.20","1,326.10","1,316.10",0.75K,0.81%,249.529
2018-02-09,"1,313.30","1,319.60","1,321.90","1,310.90",0.96K,-0.24%,249.529
2018-02-08,"1,316.50","1,318.10","1,321.60","1,307.10",1.59K,0.33%,249.529
2018-02-07,"1,312.20","1,324.80","1,332.20","1,311.20",1.57K,-1.11%,249.529
2018-02-06,"1,326.90","1,339.20","1,346.20","1,321.10",1.48K,-0.52%,249.529
2018-02-05,"1,333.80","1,332.70","1,341.50","1,329.20",0.87K,-0.06%,249.529
2018-02-02,"1,334.60","1,348.30","1,350.10","1,327.30",2.12K,-0.77%,249.529
2018-02-01,"1,345.00","1,344.70","1,351.30","1,337.80",1.29K,0.34%,249.529
2018-01-31,"1,340.40","1,337.70","1,348.00","1,333.00",1.25K,0.24%,248.859
2018-01-30,"1,337.20","1,341.70","1,349.50","1,334.70",1.88K,-0.23%,248.859
2018-01-29,"1,340.30","1,349.00","1,351.40","1,336.10",280.55K,-0.87%,248.859
2018-01-26,"1,352.10","1,346.40","1,356.00","1,343.70",341.96K,-0.79%,248.859
2018-01-25,"1,362.90","1,357.00","1,365.40","1,341.00",537.66K,0.49%,248.859
2018-01-24,"1,356.30","1,341.40","1,361.60","1,339.10",505.63K,1.47%,248.859
2018-01-23,"1,336.70","1,333.00","1,341.50","1,330.70",370.17K,0.36%,248.859
2018-01-22,"1,331.90","1,334.00","1,335.80","1,328.00",337.48K,-0.09%,248.859
2018-01-19,"1,333.10","1,327.00","1,338.20","1,326.60",275.30K,0.44%,248.859
2018-01-18,"1,327.20","1,327.40","1,333.30","1,324.30",312.11K,-0.90%,248.859
2018-01-17,"1,339.20","1,339.00","1,344.50","1,326.60",365.87K,0.16%,248.859
2018-01-16,"1,337.10","1,337.30","1,345.00","1,332.10",499.76K,0.00%,248.859
2018-01-15,"1,337.10","1,337.30","1,345.00","1,332.10",499.76K,0.16%,248.859
2018-01-12,"1,334.90","1,323.60","1,340.00","1,320.80",365.20K,0.94%,248.859
2018-01-11,"1,322.50","1,317.50","1,324.70","1,316.10",264.30K,0.24%,248.859
2018-01-10,"1,319.30","1,313.30","1,328.60","1,308.90",391.66K,0.43%,248.859
2018-01-09,"1,313.70","1,321.20","1,321.40","1,309.50",333.53K,-0.51%,248.859
2018-01-08,"1,320.40","1,321.80","1,323.00","1,315.70",246.09K,-0.14%,248.859
2018-01-05,"1,322.30","1,324.40","1,324.70","1,314.60",330.23K,0.05%,248.859
2018-01-04,"1,321.60","1,315.50","1,327.30","1,307.10",369.85K,0.24%,248.859
2018-01-03,"1,318.50","1,319.00","1,323.00","1,308.90",353.46K,0.18%,248.859
2018-01-02,"1,316.10","1,305.30","1,320.40","1,304.60",279.73K,0.52%,248.859
2017-12-29,"1,309.30","1,297.50","1,309.80","1,296.10",241.27K,0.93%,247.805
2017-12-28,"1,297.20","1,292.00","1,297.30","1,290.50",225.66K,0.69%,247.805
2017-12-27,"1,288.30","1,285.00","1,290.00","1,283.70",0.46K,0.22%,247.805
2017-12-26,"1,285.50","1,276.20","1,286.10","1,276.20",0.38K,0.67%,247.805
2017-12-22,"1,277.00","1,268.10","1,278.50","1,267.30",0.50K,0.65%,247.805
2017-12-21,"1,268.80","1,267.70","1,270.50","1,265.50",0.39K,0.08%,247.805
2017-12-20,"1,267.80","1,263.10","1,269.40","1,262.90",0.43K,0.43%,247.805
2017-12-19,"1,262.40","1,262.30","1,266.50","1,260.80",0.58K,-0.10%,247.805
2017-12-18,"1,263.70","1,254.90","1,265.20","1,254.90",0.28K,0.63%,247.805
2017-12-15,"1,255.80","1,254.40","1,262.40","1,254.00",0.87K,0.04%,247.805
2017-12-14,"1,255.30","1,255.60","1,259.70","1,251.10",0.54K,0.67%,247.805
2017-12-13,"1,246.90","1,244.00","1,257.50","1,240.80",1.00K,0.57%,247.805
2017-12-12,"1,239.80","1,241.90","1,245.60","1,236.50",0.80K,-0.43%,247.805
2017-12-11,"1,245.10","1,248.70","1,251.40","1,240.70",0.49K,-0.11%,247.805
2017-12-08,"1,246.50","1,247.40","1,252.00","1,243.10",0.63K,-0.39%,247.805
2017-12-07,"1,251.40","1,263.90","1,263.90","1,244.50",1.01K,-1.02%,247.805
2017-12-06,"1,264.30","1,266.30","1,269.70","1,263.50",0.57K,0.10%,247.805
2017-12-05,"1,263.00","1,277.00","1,277.70","1,261.40",1.39K,-0.98%,247.805
2017-12-04,"1,275.50","1,278.90","1,278.90","1,271.50",1.15K,-0.37%,247.805
2017-12-01,"1,280.20","1,276.00","1,290.00","1,272.70",2.52K,0.42%,247.805
2017-11-30,"1,274.80","1,284.50","1,286.00","1,271.30",1.61K,-0.69%,247.284
2017-11-29,"1,283.70","1,294.40","1,297.30","1,282.80",1.84K,-0.86%,247.284
2017-11-28,"1,294.90","1,293.90","1,297.00","1,290.10",275.44K,0.04%,247.284
2017-11-27,"1,294.40","1,288.00","1,299.00","1,286.20",321.35K,0.55%,247.284
2017-11-24,"1,287.30","1,291.90","1,293.30","1,285.10",347.03K,0.00%,247.284
2017-11-23,"1,287.30","1,291.90","1,293.30","1,285.10",347.03K,-0.38%,247.284
2017-11-22,"1,292.20","1,280.60","1,294.60","1,278.60",390.31K,0.82%,247.284
2017-11-21,"1,281.70","1,276.60","1,284.50","1,275.80",330.15K,0.50%,247.284
2017-11-20,"1,275.30","1,294.10","1,295.10","1,274.10",425.16K,-1.64%,247.284
2017-11-17,"1,296.50","1,278.80","1,297.50","1,278.10",387.02K,1.43%,247.284
2017-11-16,"1,278.20","1,278.00","1,281.80","1,274.90",274.43K,0.04%,247.284
2017-11-15,"1,277.70","1,280.70","1,290.00","1,276.50",433.65K,-0.41%,247.284
2017-11-14,"1,282.90","1,278.90","1,283.80","1,269.70",355.20K,0.31%,247.284
2017-11-13,"1,278.90","1,275.30","1,279.90","1,274.40",220.91K,0.37%,247.284
2017-11-10,"1,274.20","1,286.00","1,287.70","1,273.60",354.58K,-1.03%,247.284
2017-11-09,"1,287.50","1,282.10","1,289.50","1,280.50",394.18K,0.30%,247.284
2017-11-08,"1,283.70","1,276.40","1,288.10","1,276.10",358.13K,0.62%,247.284
2017-11-07,"1,275.80","1,282.60","1,282.80","1,272.30",337.27K,-0.45%,247.284
2017-11-06,"1,281.60","1,270.70","1,283.90","1,266.40",354.77K,0.98%,247.284
2017-11-03,"1,269.20","1,277.50","1,281.20","1,265.90",373.41K,-0.70%,247.284
2017-11-02,"1,278.10","1,275.20","1,285.10","1,274.00",380.14K,0.06%,247.284
2017-11-01,"1,277.30","1,271.80","1,281.90","1,268.50",384.64K,0.54%,247.284
2017-10-31,"1,270.50","1,277.60","1,279.10","1,268.30",272.51K,-0.56%,246.626
2017-10-30,"1,277.70","1,274.30","1,279.90","1,269.80",260.08K,0.75%,246.626
2017-10-27,"1,268.20","1,264.40","1,270.20","1,261.80",0.57K,0.11%,246.626
2017-10-26,"1,266.80","1,276.60","1,280.50","1,264.20",0.27K,-0.74%,246.626
2017-10-25,"1,276.30","1,275.90","1,277.90","1,269.60",0.57K,0.04%,246.626
2017-10-24,"1,275.80","1,280.70","1,282.20","1,272.70",0.45K,-0.23%,246.626
2017-10-23,"1,278.80","1,277.00","1,282.20","1,272.30",1.15K,0.02%,246.626
2017-10-20,"1,278.60","1,290.00","1,290.60","1,278.30",0.56K,-0.74%,246.626
2017-10-19,"1,288.10","1,280.40","1,289.70","1,277.00",0.51K,0.54%,246.626
2017-10-18,"1,281.20","1,285.00","1,288.50","1,277.50",0.49K,-0.25%,246.626
2017-10-17,"1,284.40","1,296.00","1,296.00","1,282.30",0.78K,-1.29%,246.626
2017-10-16,"1,301.20","1,303.90","1,306.20","1,291.90",0.78K,-0.13%,246.626
2017-10-13,"1,302.90","1,294.70","1,304.10","1,292.10",0.53K,0.63%,246.626
2017-10-12,"1,294.70","1,292.80","1,297.90","1,290.60",0.52K,0.57%,246.626
2017-10-11,"1,287.30","1,288.50","1,294.10","1,285.50",0.75K,-0.37%,246.626
2017-10-10,"1,292.10","1,284.90","1,294.50","1,283.20",0.44K,0.69%,246.626
2017-10-09,"1,283.20","1,276.30","1,285.70","1,276.30",0.21K,0.79%,246.626
2017-10-06,"1,273.10","1,269.30","1,276.70","1,261.30",0.47K,0.13%,246.626
2017-10-05,"1,271.40","1,274.80","1,279.70","1,266.80",0.90K,-0.30%,246.626
2017-10-04,"1,275.20","1,272.60","1,282.80","1,271.70",0.82K,0.16%,246.626
2017-10-03,"1,273.10","1,272.60","1,275.50","1,269.20",0.57K,-0.08%,246.626
2017-10-02,"1,274.10","1,278.00","1,278.50","1,271.90",0.90K,-0.67%,246.626
2017-09-29,"1,282.70","1,287.50","1,290.50","1,279.80",0.91K,-0.30%,246.435
2017-09-28,"1,286.50","1,284.00","1,288.80","1,279.40",0.74K,0.19%,246.435
2017-09-27,"1,284.10","1,293.30","1,295.00","1,280.90",19.49K,-1.05%,246.435
2017-09-26,"1,297.70","1,309.60","1,312.50","1,291.60",20.05K,-0.72%,246.435
2017-09-25,"1,307.10","1,296.80","1,311.20","1,288.00",12.53K,0.74%,246.435
2017-09-22,"1,297.50","1,294.10","1,301.90","1,294.10",264.47K,0.21%,246.435
2017-09-21,"1,294.80","1,304.80","1,305.00","1,291.20",402.21K,-1.64%,246.435
2017-09-20,"1,316.40","1,314.70","1,319.80","1,299.50",351.42K,0.44%,246.435
2017-09-19,"1,310.60","1,310.50","1,315.30","1,308.70",275.31K,-0.02%,246.435
2017-09-18,"1,310.80","1,324.00","1,324.00","1,308.10",271.33K,-1.09%,246.435
2017-09-15,"1,325.20","1,333.70","1,338.20","1,323.00",320.51K,-0.31%,246.435
2017-09-14,"1,329.30","1,327.60","1,334.90","1,319.50",336.58K,0.10%,246.435
2017-09-13,"1,328.00","1,336.20","1,340.50","1,324.50",306.37K,-0.35%,246.435
2017-09-12,"1,332.70","1,331.70","1,336.30","1,326.70",287.75K,-0.22%,246.435
2017-09-11,"1,335.70","1,341.50","1,344.60","1,330.60",303.11K,-1.15%,246.435
2017-09-08,"1,351.20","1,354.00","1,362.40","1,347.10",386.65K,0.07%,246.435
2017-09-07,"1,350.30","1,339.00","1,355.50","1,337.20",363.78K,0.84%,246.435
2017-09-06,"1,339.00","1,345.00","1,347.70","1,336.40",309.35K,-0.41%,246.435
2017-09-05,"1,344.50","1,339.70","1,349.70","1,331.10",557.99K,0.00%,246.435
2017-09-04,"1,344.50","1,339.70","1,349.70","1,331.10",368.17K,1.06%,246.435
2017-09-01,"1,330.40","1,326.90","1,334.50","1,321.40",368.17K,0.62%,246.435
2017-08-31,"1,322.20","1,314.10","1,329.00","1,302.30",376.31K,0.62%,245.183
2017-08-30,"1,314.10","1,314.80","1,319.30","1,310.10",312.01K,-0.36%,245.183
2017-08-29,"1,318.90","1,320.50","1,331.90","1,310.60",460.45K,0.27%,245.183
2017-08-28,"1,315.30","1,297.60","1,317.80","1,297.00",321.81K,1.34%,245.183
2017-08-25,"1,297.90","1,291.30","1,301.40","1,281.30",358.61K,0.46%,245.183
2017-08-24,"1,292.00","1,296.00","1,296.80","1,289.30",246.72K,-0.21%,245.183
2017-08-23,"1,294.70","1,290.40","1,297.00","1,287.90",235.69K,0.29%,245.183
2017-08-22,"1,291.00","1,297.10","1,298.10","1,287.00",268.99K,-0.44%,245.183
2017-08-21,"1,296.70","1,289.10","1,299.70","1,286.20",261.48K,0.39%,245.183
2017-08-18,"1,291.60","1,293.80","1,306.90","1,289.10",396.54K,-0.06%,245.183
2017-08-17,"1,292.40","1,290.00","1,296.00","1,286.40",329.84K,0.74%,245.183
2017-08-16,"1,282.90","1,276.90","1,289.50","1,273.20",273.20K,0.25%,245.183
2017-08-15,"1,279.70","1,287.00","1,287.70","1,272.70",287.56K,-0.83%,245.183
2017-08-14,"1,290.40","1,296.40","1,296.40","1,284.20",238.07K,-0.28%,245.183
2017-08-11,"1,294.00","1,292.50","1,298.10","1,286.70",265.33K,0.30%,245.183
2017-08-10,"1,290.10","1,283.20","1,293.80","1,280.30",269.83K,0.84%,245.183
2017-08-09,"1,279.30","1,266.10","1,284.70","1,265.90",290.97K,1.32%,245.183
2017-08-08,"1,262.60","1,262.90","1,271.00","1,257.10",247.54K,0.10%,245.183
2017-08-07,"1,261.40","1,261.40","1,262.40","1,258.10",1.43K,0.01%,245.183
2017-08-04,"1,261.30","1,272.00","1,273.00","1,256.90",9.06K,-0.77%,245.183
2017-08-03,"1,271.10","1,269.00","1,273.70","1,259.70",6.86K,-0.31%,245.183
2017-08-02,"1,275.10","1,271.70","1,275.60","1,265.80",4.28K,-0.08%,245.183
2017-08-01,"1,276.10","1,272.40","1,276.90","1,265.20",14.03K,0.47%,245.183
2017-07-31,"1,270.10","1,273.00","1,273.90","1,268.40",5.01K,-0.14%,244.243
2017-07-28,"1,271.90","1,261.90","1,273.70","1,260.30",20.06K,0.82%,244.243
2017-07-27,"1,261.50","1,261.30","1,266.20","1,255.50",2.51K,0.86%,244.243
2017-07-26,"1,250.80","1,250.70","1,264.70","1,244.80",1.51K,-0.22%,244.243
2017-07-25,"1,253.50","1,256.10","1,259.00","1,250.40",1.23K,-0.17%,244.243
2017-07-24,"1,255.60","1,256.00","1,259.60","1,253.10",1.20K,-0.03%,244.243
2017-07-21,"1,256.00","1,245.00","1,256.30","1,244.40",0.33K,0.74%,244.243
2017-07-20,"1,246.80","1,242.10","1,248.20","1,236.00",0.46K,0.27%,244.243
2017-07-19,"1,243.40","1,243.40","1,244.40","1,237.50",0.35K,0.00%,244.243
2017-07-18,"1,243.40","1,235.50","1,245.10","1,234.80",0.87K,0.66%,244.243
2017-07-17,"1,235.30","1,230.60","1,236.80","1,230.60",0.61K,0.50%,244.243
2017-07-14,"1,229.10","1,218.40","1,234.00","1,216.80",0.34K,0.84%,244.243
2017-07-13,"1,218.90","1,219.80","1,224.60","1,217.40",0.32K,-0.16%,244.243
2017-07-12,"1,220.80","1,218.70","1,226.00","1,215.80",0.28K,0.36%,244.243
2017-07-11,"1,216.40","1,214.30","1,218.20","1,209.60",0.28K,0.12%,244.243
2017-07-10,"1,214.90","1,212.60","1,216.00","1,205.90",0.39K,0.29%,244.243
2017-07-07,"1,211.40","1,221.70","1,228.90","1,209.80",0.51K,-1.11%,244.243
2017-07-06,"1,225.00","1,228.00","1,229.00","1,224.20",0.14K,0.13%,244.243
2017-07-05,"1,223.40","1,223.00","1,230.00","1,218.30",0.37K,0.14%,244.243
2017-07-04,"1,221.70","1,220.10","1,228.40","1,216.50",366.77K,0.06%,244.243
2017-07-03,"1,221.00","1,244.40","1,244.40","1,220.20",0.24K,-1.86%,244.243
2017-06-30,"1,244.10","1,245.00","1,245.00","1,242.70",0.45K,-0.28%,244.163
2017-06-29,"1,247.60","1,253.90","1,256.50","1,243.50",1.21K,-0.12%,244.163
2017-06-28,"1,249.10","1,247.30","1,255.70","1,246.70",195.07K,0.18%,244.163
2017-06-27,"1,246.90","1,245.20","1,253.80","1,241.80",213.42K,0.04%,244.163
2017-06-26,"1,246.40","1,258.10","1,259.00","1,236.50",227.47K,-0.80%,244.163
2017-06-23,"1,256.40","1,250.90","1,260.00","1,250.60",162.67K,0.56%,244.163
2017-06-22,"1,249.40","1,246.40","1,256.00","1,246.40",187.39K,0.29%,244.163
2017-06-21,"1,245.80","1,243.90","1,248.80","1,241.70",170.46K,0.18%,244.163
2017-06-20,"1,243.50","1,245.40","1,249.40","1,242.40",185.39K,-0.26%,244.163
2017-06-19,"1,246.70","1,255.80","1,257.30","1,244.30",179.65K,-0.78%,244.163
2017-06-16,"1,256.50","1,255.60","1,258.60","1,253.20",149.11K,0.15%,244.163
2017-06-15,"1,254.60","1,262.70","1,268.50","1,252.70",255.15K,-1.67%,244.163
2017-06-14,"1,275.90","1,268.40","1,284.20","1,259.00",348.34K,0.58%,244.163
2017-06-13,"1,268.60","1,267.70","1,271.00","1,260.50",175.60K,-0.02%,244.163
2017-06-12,"1,268.90","1,269.70","1,272.40","1,265.60",173.01K,-0.20%,244.163
2017-06-09,"1,271.40","1,283.50","1,284.60","1,266.70",219.21K,-0.63%,244.163
2017-06-08,"1,279.50","1,289.50","1,291.50","1,273.50",257.44K,-1.06%,244.163
2017-06-07,"1,293.20","1,297.00","1,297.60","1,285.00",218.85K,-0.61%,244.163
2017-06-06,"1,301.10","1,286.40","1,302.10","1,286.30",2.62K,1.15%,244.163
2017-06-05,"1,286.30","1,286.00","1,289.30","1,284.00",0.52K,0.19%,244.163
2017-06-02,"1,283.80","1,272.20","1,285.30","1,265.30",2.53K,0.80%,244.163
2017-06-01,"1,273.60","1,274.80","1,275.20","1,267.50",0.75K,-0.42%,244.163
2017-05-31,"1,279.00","1,268.50","1,280.00","1,266.00",1.32K,0.76%,244.004
2017-05-30,"1,269.30","1,273.70","1,276.80","1,265.50",5.46K,0.28%,244.004
2017-05-29,"1,265.70","1,271.20","1,273.40","1,261.80",286.21K,-0.45%,244.004
2017-05-26,"1,271.40","1,258.60","1,272.70","1,256.20",159.00K,0.92%,244.004
2017-05-25,"1,259.80","1,261.60","1,262.80","1,256.90",63.17K,0.26%,244.004
2017-05-24,"1,256.50","1,253.80","1,262.20","1,250.90",48.74K,-0.19%,244.004
2017-05-23,"1,258.90","1,263.20","1,267.10","1,254.00",54.13K,-0.47%,244.004
2017-05-22,"1,264.80","1,260.00","1,265.80","1,254.80",45.56K,0.64%,244.004
2017-05-19,"1,256.80","1,249.90","1,259.50","1,249.50",24.00K,0.06%,244.004
2017-05-18,"1,256.10","1,264.50","1,268.30","1,249.10",25.73K,-0.47%,244.004
2017-05-17,"1,262.00","1,240.10","1,264.70","1,240.00",24.73K,1.80%,244.004
2017-05-16,"1,239.70","1,234.40","1,242.40","1,233.60",19.19K,0.51%,244.004
2017-05-15,"1,233.40","1,231.30","1,240.60","1,230.30",9.80K,0.19%,244.004
2017-05-12,"1,231.10","1,228.50","1,235.10","1,227.90",22.14K,0.28%,244.004
2017-05-11,"1,227.70","1,221.90","1,231.20","1,221.20",55.14K,0.43%,244.004
2017-05-10,"1,222.40","1,225.30","1,229.00","1,221.00",17.23K,0.23%,244.004
2017-05-09,"1,219.60","1,229.70","1,232.10","1,217.80",21.49K,-0.89%,244.004
2017-05-08,"1,230.60","1,227.90","1,240.20","1,225.50",19.47K,0.02%,244.004
2017-05-05,"1,230.40","1,232.60","1,238.80","1,229.80",25.27K,-0.13%,244.004
2017-05-04,"1,232.00","1,242.20","1,245.00","1,229.30",29.80K,-1.60%,244.004
2017-05-03,"1,252.00","1,260.60","1,260.90","1,240.00",9.16K,-0.67%,244.004
2017-05-02,"1,260.50","1,261.00","1,262.00","1,256.10",8.94K,0.13%,244.004
2017-05-01,"1,258.90","1,273.10","1,275.70","1,258.60",7.67K,-1.01%,244.004
2017-04-28,"1,271.70","1,268.70","1,273.00","1,268.00",6.32K,0.19%,244.193
2017-04-27,"1,269.30","1,274.00","1,274.10","1,265.60",2.46K,0.13%,244.193
2017-04-26,"1,267.60","1,268.50","1,276.00","1,264.30",5.32K,-0.24%,244.193
2017-04-25,"1,270.60","1,281.00","1,282.90","1,266.40",5.26K,-0.54%,244.193
2017-04-24,"1,277.50","1,280.00","1,280.00","1,266.00",302.84K,-0.90%,244.193
2017-04-21,"1,289.10","1,283.30","1,290.10","1,280.00",229.60K,0.41%,244.193
2017-04-20,"1,283.80","1,282.20","1,285.20","1,278.00",245.62K,0.03%,244.193
2017-04-19,"1,283.40","1,291.70","1,292.70","1,275.40",260.70K,-0.83%,244.193
2017-04-18,"1,294.10","1,286.70","1,294.40","1,280.60",280.74K,0.17%,244.193
2017-04-17,"1,291.90","1,292.40","1,297.40","1,283.10",191.67K,0.26%,244.193
2017-04-13,"1,288.50","1,288.30","1,290.70","1,283.80",235.46K,0.81%,244.193
2017-04-12,"1,278.10","1,277.20","1,289.00","1,273.80",251.10K,0.31%,244.193
2017-04-11,"1,274.20","1,256.80","1,277.40","1,254.70",292.14K,1.62%,244.193
2017-04-10,"1,253.90","1,255.60","1,258.90","1,248.20",182.20K,-0.27%,244.193
2017-04-07,"1,257.30","1,253.90","1,273.30","1,252.40",375.41K,0.32%,244.193
2017-04-06,"1,253.30","1,257.60","1,260.90","1,251.30",165.26K,0.38%,244.193
2017-04-05,"1,248.50","1,258.20","1,259.30","1,245.40",236.74K,-0.79%,244.193
2017-04-04,"1,258.40","1,255.50","1,263.70","1,255.50",158.36K,0.35%,244.193
2017-04-03,"1,254.00","1,251.90","1,255.90","1,246.40",142.20K,0.22%,244.193
2017-03-31,"1,251.20","1,244.60","1,252.80","1,241.50",165.21K,0.26%,243.892
2017-03-30,"1,248.00","1,256.10","1,256.50","1,244.20",217.66K,-0.45%,243.892
2017-03-29,"1,253.70","1,250.80","1,254.40","1,246.90",190.68K,-0.15%,243.892
2017-03-28,"1,255.60","1,253.50","1,258.40","1,247.30",243.24K,-0.01%,243.892
2017-03-27,"1,255.70","1,245.50","1,261.00","1,245.50",237.27K,0.58%,243.892
2017-03-24,"1,248.50","1,245.00","1,251.90","1,240.70",207.57K,0.10%,243.892
2017-03-23,"1,247.20","1,248.60","1,253.30","1,242.70",234.77K,-0.20%,243.892
2017-03-22,"1,249.70","1,244.50","1,251.50","1,243.80",216.45K,0.26%,243.892
2017-03-21,"1,246.50","1,234.20","1,247.70","1,226.60",285.63K,1.01%,243.892
2017-03-20,"1,234.00","1,229.00","1,235.50","1,228.80",126.34K,0.31%,243.892
2017-03-17,"1,230.20","1,226.20","1,231.50","1,224.00",153.15K,0.25%,243.892
2017-03-16,"1,227.10","1,219.50","1,234.00","1,218.10",257.89K,2.20%,243.892
2017-03-15,"1,200.70","1,198.70","1,222.00","1,196.80",264.34K,-0.16%,243.892
2017-03-14,"1,202.60","1,203.50","1,207.50","1,196.90",183.72K,-0.04%,243.892
2017-03-13,"1,203.10","1,205.00","1,210.90","1,202.00",173.92K,0.14%,243.892
2017-03-10,"1,201.40","1,200.20","1,206.20","1,194.50",257.84K,-0.15%,243.892
2017-03-09,"1,203.20","1,207.70","1,208.90","1,199.00",233.51K,-0.51%,243.892
